,PPT INCINCHES,STORAGEAF,OUTFLOWCFS,INFLOWCFS
2014-10-21,0.0,1005091.0,2958.0,962.0
2014-10-22,0.0,1000002.0,2770.0,206.0
2014-10-23,0.0,1002218.0,2980.0,281.0
2014-10-24,0.0,987032.0,2983.0,-856.0
2014-10-25,0.96,982327.0,3010.0,652.0
2014-10-26,0.0,977701.0,3006.0,689.0
2014-10-27,0.0,973026.0,3006.0,676.0
2014-10-28,0.0,966264.0,3008.0,1319.0
2014-10-29,0.0,963912.0,2795.0,257.0
2014-10-30,0.0,959662.0,2514.0,282.0
2014-10-31,0.44,953720.0,2513.0,-584.0
2014-11-01,0.68,950759.0,2511.0,1049.0
